trial_id,mode,runtime_s,dominant_confidence_label,dominant_confidence_score,hallucinated_state_count,hallucinated_number_count,top_state_coverage_rate,numeric_accuracy_rate,risk_match_rate,wastewater_match_rate,enrichment_usage_rate,required_sections_rate,confidence_label_match_rate,low_confidence_disclosure_rate,confidence_score_match_rate,unsupported_confidence_claim_count,confidence_misuse,validity_score_0_100,passed_absolute_validity,grader_overall_score,unsupported_claims,missing_required_elements
30,baseline,5.046,high,1.0,0,0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report correctly preserves all listed states as High confidence and does not downgrade certainty."", ""However, it implies stability/comparative confidence beyond the provided confidence labels by stating the short-horizon view is “comparatively stable,” which is not directly supported by confidence metadata.""]",80.67,False,4,"[""“The top cohort’s aggregate burden is concentrated in Wisconsin and Pennsylvania by case count” — this is an interpretation not explicitly stated in the structured input, though it is inferable from the case counts."", ""“The short-horizon view is comparatively stable” — stability is not provided in the structured input."", ""“The lowest-risk cohort in the payload is represented by the states marked low risk, which together form a comparatively calmer baseline” — the notion of a baseline/calmness is interpretive and not explicitly provided."", ""“Watch for any shift toward wastewater-led activity in the currently lower-risk states” — future wastewater shift is speculative and not supported by the structured input.""]",[]
30,grounded,2.588,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
31,baseline,4.681,high,1.0,0,0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""Refers to the top cohort as a 'high-confidence enriched set' without that exact cohort-level label being provided in the structured input."", ""States 'no partial completeness flags are shown in the payload' and discusses completeness caveats, but no completeness flag field exists in the structured input."", ""Mentions 'low-confidence or incomplete data signals' despite all provided states having High confidence and no low-confidence values in the structured input.""]",67.75,False,2,"[""The short-horizon outlook remains elevated."", ""The current signal is concentrated in the top cohort."", ""The dominant signal mix is mixed."", ""The leading cohort continues to show active burden."", ""The cohort includes both above-baseline and lower-burden states relative to the national average."", ""The lowest-risk cohort is represented by states in the low risk tier, with the available payload showing a lower-risk baseline relative to the national high setting."", ""These states still include measurable case activity."", ""Treat any low-confidence or incomplete data signals as a cue for follow-up validation.""]","[""The report does not explicitly preserve the structured top_states fields for each state (risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label, confidence_score) in a clear structured summary."", ""The report does not clearly state the exact case counts and MMR coverage values for CO, WI, and PA."", ""The report does not clearly identify that CO is medium risk while WI and PA are low risk."", ""The report does not clearly identify that CO is wastewater-driven while WI and PA are case-driven."", ""The report does not clearly preserve the confidence_score of 1.0 for each top state.""]"
31,grounded,2.261,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
32,baseline,5.068,high,1.0,0,0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States are described as 'currently flagged with High confidence' without preserving the structured confidence labels/scores explicitly in a structured way; however this is mostly consistent with the input."", ""The report implies certainty in several derived statements ('supports near-term monitoring', 'above the national average burden') that are not supported by provided confidence or numeric comparison fields.""]",67.75,False,2,"[""The short-horizon forecast remains elevated."", ""The current signal concentrated in a small set of states."", ""The top cohort includes CO, WI, and PA; all three are currently flagged with High confidence."", ""Signals are mixed across the cohort, with one state showing a wastewater-driven pattern and two showing case-driven patterns."", ""The top cohort in aggregate is above the national average burden implied by the payload’s high national risk setting."", ""The cohort is small, so the aggregate view should be interpreted as a focused watchlist rather than a broad national distribution."", ""The lowest-risk cohort is represented by states outside the top watchlist."", ""The payload does not include population buckets for the listed states."", ""Demographic data are included for context only and are not used in risk scoring."", ""No partial data_completeness_flag values were provided for the enriched top cohort."", ""The payload does not include additional completeness metadata beyond confidence labels."", ""The payload does not include the full underlying report inputs, national rate statistics, or additional completeness fields.""]","[""Explicit state-level structured details for each top state: risk_level, case_count, mmr_coverage, wastewater_signal, confidence_score."", ""Clear preservation of the exact confidence_score values alongside confidence labels."", ""Avoidance of unsupported national-average and aggregate burden comparisons."", ""No evidence-based baseline cohort from the structured input; the report discusses low-risk baseline states without explicit support.""]"
32,grounded,2.447,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
33,baseline,4.888,high,1.0,0,0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report correctly preserves High confidence for all three states and does not invent low-confidence states."", ""However, it implies broader reliability/interpretive certainty in statements like “clearest early warning” and “highest-attention group” without explicit confidence support.""]",72.33,False,4,"[""“The top cohort’s aggregate burden is concentrated in WI and PA by case count” — this is inferable from case counts, but the phrasing “aggregate burden” adds interpretation not explicitly present in the structured input."", ""“Compared with the national average cases per 100k, the cohort appears to sit above baseline in practical burden terms” — no national average cases per 100k or per-100k values are provided, so this is unsupported."", ""“The highest-attention group in the payload” — subjective characterization not present in the structured input."", ""“The lowest-risk cohort ... provide the lower-intensity reference point” — the baseline/reference framing is interpretive and not explicitly stated in the structured input."", ""“Watch for wastewater-led changes first, since that signal is the clearest early warning in the cohort” — the input identifies one state as wastewater-driven, but does not support the broader claim that this is the clearest early warning.""]","[""No explicit listing of the three top states with their exact risk levels, case counts, MMR coverage, wastewater signal, and confidence labels in a compact structured summary."", ""No direct mention of the exact MMR coverage values for CO, WI, and PA."", ""No explicit statement that the national risk level is high in a concise summary table or bullet list tied to the structured fields.""]"
33,grounded,4.369,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
34,baseline,5.481,high,1.0,0,0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States all three top states are reported with high confidence is supported, but the report generalizes this into stable read on the current signal mix, which overstates what confidence labels alone justify."", ""The report implies reliability and stability from high confidence without noting that confidence_score is 1.0 for all states; this is acceptable if preserved, but the narrative adds interpretive certainty beyond the structured fields.""]",71.08,False,2,"[""The short-horizon outlook is anchored by a mixed top cohort."", ""The highest-concern state in the cohort is wastewater-driven."", ""The top cohort’s aggregate burden is concentrated in WI and PA by case count."", ""Relative to the national average cases per 100k, the cohort cannot be numerically normalized here because agent2.summary_stats.national_avg_cases_per_100k was not included in the payload."", ""Using the provided case counts alone, the cohort is not uniform."", ""Population descriptors are not needed to interpret the provided risk labels."", ""Demographic data are included for context only and are not used in risk scoring."", ""No partial data_completeness_flag values were provided for the enriched top cohort."", ""The lowest-risk cohort in the payload is composed of states labeled low risk, indicating a comparatively calmer baseline than the national high-risk posture."", ""Within that lower-risk group, the signals are still mixed in origin, but the overall aggregate remains below the medium-risk state in the top cohort."", ""Watch for whether the wastewater-led signal broadens beyond the current medium-risk state."", ""Track whether the states with above-national burden continue to add cases or stabilize."", ""Recheck any low-confidence or incomplete inputs if they appear in the next payload, since they can shift the read on the cohort.""]","[""The report does not explicitly list the three top states with their exact structured attributes in a compact structured summary."", ""The report does not preserve the exact case counts, MMR coverage values, and confidence scores for CO, WI, and PA in a clearly attributable way."", ""The report introduces several unsupported contextual sections (population context, demographic note, low-risk baseline states) instead of focusing on the provided structured fields.""]"
34,grounded,2.558,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
35,baseline,4.93,high,1.0,0,0,1.0,0.8888888888888888,1.0,0.3333333333333333,1.0,0.6,1.0,0.0,1.0,0,"[""The report states 'All three top-cohort states carry High confidence' correctly, but then infers there are 'no low-confidence flags to call out' without structured evidence of other states or flags."", ""The report implies certainty about forecast and baseline interpretation despite the structured input only providing confidence labels for the listed states, not for national outlook statements.""]",78.31,False,2,"[""Claims about a 'short-horizon forecast' and 'forecast implication' are not supported by the structured input, which only provides current risk levels and signals."", ""Statements about 'national baseline still above a low-risk posture' and 'conditions remain above baseline' are not present in the structured input."", ""References to 'cases_per_100k', 'delta_vs_national', 'national_avg_cases_per_100k', and per-capita comparisons are unsupported because these fields are not in the structured input."", ""Claim that the cohort's burden is 'meaningfully elevated versus agent2.summary_stats.national_avg_cases_per_100k' is unsupported."", ""Assertion that the national signal is 'not being driven by a single isolated state' is unsupported."", ""Statements about 'population-bucket detail', 'population stratification', and 'demographic data' are unsupported because no such fields appear in the structured input."", ""Claims about 'no partial data_completeness_flag' and 'low-confidence flags' are unsupported because completeness flags are not provided in the structured input."", ""Descriptions of the 'lowest-risk cohort' being 'comparatively stable' and 'below the elevated national signal' are not directly supported by the structured input."", ""Recommendations such as 'watch for wastewater-led changes', 'track whether states remain elevated or spread', and 'keep an eye on new low-confidence or incomplete-data signals' go beyond the structured input.""]","[""The report does not clearly preserve the structured confidence_score values (1.0) for the top states."", ""The report does not explicitly list the structured top-state fields in a compact, faithful way (state, risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label)."", ""The report omits the exact MMR coverage values for each state, instead giving only a range."", ""The report does not explicitly identify PA as case-driven and WI as case-driven, while CO is wastewater-driven.""]"
35,grounded,2.297,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
36,baseline,5.932,high,1.0,0,0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6,1.0,0.0,1.0,0,"[""States that are High confidence are correctly labeled, but the report adds unsupported certainty about short-horizon forecasts and baseline status that is not present in the structured input."", ""The report implies confidence in national outlook and low-risk baseline comparisons without structured confidence labels or scores for those claims."", ""The report mentions potential weakening confidence/completeness changes, but no such fields are present in the structured input excerpt.""]",66.08,False,2,"[""The short-horizon outlook from the payload remains elevated, with the national signal not yet back to baseline."", ""The near-term forecast implied by the payload is still elevated rather than settling into a low-risk baseline."", ""MMR coverage in these states is in the low-90% range, which is useful context for situational awareness but does not change the risk label in the payload."", ""In the top cohort, WI has the highest aggregate burden at 68 cases, well above the national average cases-per-100k reference in the payload context."", ""PA and CO are also above the national average reference, but their aggregate burdens are lower than WI."", ""The cohort’s cases_per_100k pattern is therefore uneven, with one state carrying a notably larger share of the observed burden."", ""delta_vs_national is positive for the top cohort overall, indicating the enriched states are running above the national reference level."", ""The payload does not provide population_bucket values in the structured input shown here."", ""No partial data_completeness_flag values are shown in the provided top cohort."", ""No major reliability caveats are exposed in the structured input excerpt."", ""The lowest-risk cohort is described in the payload as a comparatively stable baseline group with lower aggregate burden than the enriched top states."", ""These states sit closer to the national reference level and do not show the same elevated short-horizon concern as the top cohort."", ""Watch for wastewater-led changes that could precede a broader shift in transmission signals."", ""Monitor whether the above-national burden in the enriched top cohort persists or begins to ease."", ""Keep an eye on any states where confidence weakens or completeness becomes partial, since that would reduce certainty in the near-term readout.""]","[""The report does not clearly and directly present the exact structured fields for each top state in a compact, faithful way (state, risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label)."", ""The report omits the explicit wastewater_signal values for each top state in the main summary."", ""The report does not explicitly state the national_risk_level as a structured field label in a concise summary format.""]"
36,grounded,2.638,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
37,baseline,4.679,high,1.0,0,0,1.0,0.5555555555555556,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report states 'Confidence is high for all three top-cohort states' correctly, but also implies broader certainty about national baseline and cohort interpretation without structured support."", ""It references 'low-confidence or partial-completeness updates' as if such fields exist in the provided payload, but these are not present in the structured input.""]",76.64,False,2,"[""The short-horizon outlook in the payload is anchored by a high national baseline, with the top cohort showing mixed signals across states."", ""Coverage values in the cohort are in the low-90s, which suggests the near-term picture should be read as a mixed operational signal rather than a uniform national pattern."", ""Relative to the national average cases per 100k in the payload, the cohort appears above baseline in aggregate, with the strongest burden concentrated in the higher-case state."", ""The cohort’s spread in cases_per_100k and delta_vs_national indicates that the elevated burden is not uniform across the group."", ""Compared with agent2.summary_stats.national_avg_cases_per_100k, the top cohort sits on the higher side overall, but the states are not all equally elevated."", ""The lowest-risk cohort is characterized by lower overall operational concern than the national high-risk backdrop, with states in that group showing comparatively lighter burden and more stable signals."", ""In aggregate, this cohort serves as the baseline reference against which the higher-burden states in the top cohort should be interpreted."", ""Demographic data are included for context only and are not used in risk scoring."", ""No partial completeness flags are shown in the enriched top cohort."", ""No low-confidence states are shown in the enriched top cohort.""]","[""The report does not explicitly enumerate the three top states with their structured attributes (CO medium 16 90.586... Wastewater-driven High; WI low 68 91.730... Case-driven High; PA low 23 93.804... Case-driven High)."", ""The report does not clearly preserve the exact mmr_coverage values from the structured input."", ""The report does not clearly preserve the exact confidence_score values of 1.0 for each top-cohort state."", ""The report introduces unsupported fields and concepts such as cases_per_100k, delta_vs_national, population-bucket fields, and detailed national summary statistics.""]"
37,grounded,2.66,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
38,baseline,4.759,high,1.0,0,0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States that confidence is generally high across the top cohort and that no low-confidence state exists, which is supported, but it also implies broader reliability beyond the provided fields."", ""Mentions confidence weakening and completeness becoming partial as watch items, which are not supported by the structured input."", ""Uses 'high risk' and 'elevated' national/short-horizon language beyond the single provided national_risk_level without explicit forecast support.""]",76.08,False,2,"[""The short-horizon outlook remains elevated."", ""The current signal is dominated by a mix of case activity and wastewater-led detection."", ""The highest-risk state in the cohort is CO."", ""The top cohort is concentrated in CO, WI, and PA."", ""The cohort’s normalized burden should be read against the national average cases per 100k from agent2.summary_stats.national_avg_cases_per_100k."", ""delta_vs_national was not supplied in the input."", ""No top-cohort state is marked with partial data_completeness_flag in the provided payload."", ""No top-cohort state is labeled with Low confidence; all listed states are High confidence."", ""The lowest-risk cohort in the provided inputs is represented by the lower-risk states in the active set."", ""This briefing is based only on the structured payload provided."", ""Several requested normalization fields were not present in the input, so those elements could not be computed or quoted here.""]","[""The report does not clearly preserve the structured top-state fields in a compact, explicit state-by-state format (state, risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label)."", ""The report does not explicitly present the exact mmr_coverage values for CO, WI, and PA."", ""The report does not explicitly present the exact wastewater_signal values for each top state in a concise structured summary."", ""The report does not explicitly state the confidence_score values for each top state."", ""The report introduces many unavailable normalization and demographic sections instead of focusing on the provided structured elements.""]"
38,grounded,2.557,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
39,baseline,5.383,high,1.0,0,0,1.0,0.8888888888888888,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States that all three top-cohort states are marked High confidence is supported, but the report adds interpretive certainty such as 'supports a stable read on the current situation' without structured evidence."", ""Mentions no low-confidence states are present, which is not supported by the provided structured JSON because only top_states are given and no broader cohort confidence distribution is available.""]",84.97,True,3,"[""The short-horizon outlook remains elevated."", ""The current signal is driven by a mix of case activity and wastewater detection."", ""The strongest near-term concern is centered on the wastewater-led state."", ""CO is the highest normalized burden state in aggregate."", ""The payload does not include cases_per_100k, delta_vs_national, or agent2.summary_stats.national_avg_cases_per_100k."", ""The payload does not include population buckets for the top cohort."", ""Demographic data are included for context only and are not used in risk scoring."", ""No partial completeness flags were provided for the enriched top cohort."", ""The lowest-risk cohort is described in the payload as the baseline group with comparatively lower concern than the top cohort."", ""Monitor whether states already above the national burden remain elevated or begin to spread into adjacent jurisdictions."", ""Keep an eye on any new low-confidence or partially complete data inputs that could change the interpretation of the current signal.""]","[""The report does not explicitly list the structured top_states as a compact structured summary with all required fields (state, risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label, confidence_score)."", ""The report does not clearly preserve the exact confidence_score values of 1.0 for each top state."", ""The report introduces multiple unsupported sections about normalization, population context, demographic note, and low-risk baseline states without corresponding structured data.""]"
39,grounded,2.652,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
40,baseline,5.17,high,1.0,0,0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States are described as having high confidence, which is supported, but the report also implies additional reliability/completeness assessments not present in the structured input."", ""The report states 'No partial completeness flags are shown' and 'No major reliability gaps are indicated,' which overstates certainty beyond the provided confidence labels/scores.""]",79.42,False,2,"[""The short-horizon outlook from the payload is anchored by a high national baseline."", ""The highest-risk cohort includes one medium-risk state and two low-risk states, with one state flagged as wastewater-driven."", ""Wisconsin has the highest case burden at 68 cases, which is above the national average cases per 100k in the payload context."", ""The cohort’s normalized burden is therefore not uniform: one state sits clearly above the national average cases per 100k, while the others are closer to a lower-burden profile."", ""The delta_vs_national context for the top cohort indicates the highest-burden state is above national baseline, with the remaining states less elevated relative to that benchmark."", ""The provided payload does not include population buckets for these states."", ""No partial completeness flags are shown in the enriched top cohort."", ""No major reliability gaps are indicated in the provided structured input."", ""The lowest-risk cohort is composed of states with lower observed burden and lower relative concern than the top cohort, forming a more stable baseline against which the higher-burden states can be compared."", ""In aggregate, this group appears less pressured than the top cohort and does not show the same level of short-horizon concern.""]","[""The report does not explicitly preserve the structured confidence scores (1.0) alongside the High labels."", ""The report does not clearly enumerate the top states with their exact structured fields in a compact, faithful way (state, risk level, case count, MMR coverage, wastewater signal, confidence)."", ""The report introduces unsupported contextual sections (population context, demographic note, data gaps) instead of focusing on the structured elements provided.""]"
40,grounded,3.353,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,"[""Says 'No uncertainty adjustment is needed' based solely on High confidence labels; this is acceptable but slightly overstates certainty by implying confidence labels eliminate all uncertainty.""]",94.25,True,5,[],[]
41,baseline,5.711,high,1.0,0,0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""States are described as having 'High' confidence, which is supported, but the report also introduces unsupported reliability/completeness statements (e.g., partial data completeness) that imply additional confidence metadata not present in the input."", ""The report implies certainty about normalized burden and national comparisons that cannot be supported from the structured input.""]",79.42,False,2,"[""The short-horizon outlook from the payload indicates continued concern, with the national signal remaining elevated."", ""In the near term, the available structured input supports continued monitoring rather than de-escalation."", ""CO has the highest normalized burden at 16.00 cases per 100k."", ""WI shows 68.00 cases per 100k, and PA shows 23.00 cases per 100k."", ""WI is the highest on cases per 100k, followed by PA, then CO."", ""The payload does not include the national average cases per 100k needed to complete the requested aggregate comparison against agent2.summary_stats.national_avg_cases_per_100k."", ""Population context is not included in the provided JSON."", ""No population bucket fields were supplied for the top cohort."", ""Demographic data are included for context only and are not used in risk scoring."", ""No states in the enriched top cohort are marked partial on data completeness in the provided payload."", ""No states in the enriched top cohort have Low confidence; all three are labeled High confidence."", ""The lowest-risk cohort in the supplied payload is represented by the states labeled low risk, which are WI and PA."", ""Watch for wastewater-led changes in signal, especially where the pattern shifts away from case-driven detection."", ""Track whether states with above-national burden continue to add cases or begin to stabilize."", ""Keep an eye on any states where confidence weakens or completeness becomes partial, since that would reduce reliability.""]","[""The report does not clearly preserve the structured fields as given without adding unsupported derived metrics."", ""The report does not explicitly present the exact structured values for mmr_coverage for each state."", ""The report does not explicitly present the exact structured values for wastewater_signal for each state in a compact required summary."", ""The report does not clearly distinguish that only the provided top cohort and national risk level are available, while many added sections are speculative or unsupported.""]"
41,grounded,3.559,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
42,baseline,6.309,high,1.0,0,0,1.0,0.7777777777777778,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report preserves 'High' confidence for the listed top states, but it overextends this into claims of the near-term picture being 'relatively stable' and 'no low-confidence states' without explicit support from the structured input."", ""The report implies reliability judgments based on missing completeness flags, but such flags are not provided in the structured input.""]",82.19,False,2,"[""References to `agent2.summary_stats.national_avg_cases_per_100k` and `delta_vs_national` are not present in the structured input."", ""Claims about `cases_per_100k`, national average cases-per-100k baseline, and aggregate burden above/below baseline are unsupported by the structured input."", ""Statements about a 'dashboard', 'compact cards', 'enriched top cohort', and 'broader context' are not supported by the structured input."", ""The report says 'No partial completeness flags are shown' and 'no low-confidence states' beyond the provided cohort; the structured input does not include completeness flags or any states outside the top cohort."", ""The report mentions 'population buckets' and 'demographic data' as if they are part of the payload context, but these are not present in the structured input.""]","[""Explicit listing of the three top states with their state codes, risk levels, case counts, MMR coverage, wastewater signal, and confidence labels/scores in a compact structured summary."", ""Clear separation of supported structured facts from speculative interpretation; the report includes unsupported normalized-context discussion instead."", ""Direct mention that the national risk level is high and that the top cohort consists of CO (medium, 16 cases, wastewater-driven), WI (low, 68 cases, case-driven), and PA (low, 23 cases, case-driven).""]"
42,grounded,2.918,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
43,baseline,5.315,high,1.0,0,0,1.0,0.8888888888888888,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report preserves the High confidence labels for all three states, but adds qualitative certainty language such as 'comparatively stable' and 'above-national burden' without supporting confidence or comparison data."", ""The report implies reliability/completeness assessments ('No states ... flagged with partial data completeness') that are not grounded in the provided confidence fields.""]",84.97,True,3,"[""References to `agent2.summary_stats.national_avg_cases_per_100k` and `cases_per_100k` / `delta_vs_national` are not supported by the structured input."", ""Statements about 'above-national burden' and 'national average cases per 100k' are unsupported because no national average or per-100k metrics are provided."", ""Claims that the cohort is 'comparatively stable' and that the short-horizon signal is shaped by the 'current top cohort' are interpretive additions not explicitly present in the structured input."", ""The statement 'No states in the enriched top cohort are flagged with partial data completeness' is unsupported because data completeness is not included in the structured input."", ""The statement 'Demographic data are included for context only and are not used in risk scoring' is unsupported because no demographic data are present in the structured input.""]","[""The report does not explicitly list the structured top states in a compact state-by-state format with all required fields together (state, risk level, case count, MMR coverage, wastewater signal, confidence)."", ""The report does not clearly distinguish that the national risk level is high while the top cohort contains one medium-risk and two low-risk states in a concise structured summary."", ""The report includes several filler sections that do not add information from the structured input, reducing focus on the required structured elements.""]"
43,grounded,2.664,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
44,baseline,5.773,high,1.0,0,0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6,1.0,0.0,0.0,0,"[""The report states 'Confidence is high for all states in the provided top cohort' and 'No low-confidence states are present,' which is consistent with the input, but it also implies broader reliability for derived interpretations that are not supported by the structured data."", ""The report does not misuse the provided confidence labels directly, but it overextends high confidence to unsupported narrative claims.""]",68.08,False,2,"[""The short-horizon outlook remains elevated."", ""The current signal is driven by a mix of case activity and wastewater detection."", ""In the near term, the signal is being shaped by both reported cases and wastewater-led detection, suggesting continued monitoring is warranted."", ""CO has the highest aggregate burden relative to the national average."", ""WI shows the largest case count in the cohort at 68 cases, with burden also above the national average context provided by the payload."", ""PA has 23 cases and remains above the national average context."", ""The cohort’s aggregate burden is elevated relative to the national average context, with all three states sitting above that baseline."", ""The lowest-risk cohort is composed of states assessed as low risk, indicating a comparatively calmer baseline than the national picture."", ""In this payload, that baseline is represented by states with case-driven signals and high confidence, while the national level remains elevated overall."", ""Watch for any new wastewater-led signals that could indicate rising activity before case counts change."", ""Monitor states already running above the national burden context for any further increase in reported cases."", ""Keep an eye on any future confidence downgrades or completeness issues that could reduce reliability.""]","[""The report does not clearly preserve the structured top-state fields in a compact, explicit way for each state (state, risk level, case count, MMR coverage, wastewater signal, confidence label)."", ""MMR coverage values for CO, WI, and PA are not reported."", ""The exact confidence scores (1.0 for each state) are not reported."", ""The report does not explicitly state that the national risk level is high in a structured summary format tied to the input.""]"
44,grounded,2.659,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,"[""Says 'No uncertainty caveat is needed for the top states because none are labeled low, moderate, or medium confidence.' This is acceptable given all confidence labels are High, but it slightly overstates the absence of any need for caution rather than simply noting high confidence.""]",94.25,True,5,[],[]
45,baseline,4.825,high,1.0,0,0,1.0,0.4444444444444444,0.6666666666666666,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report states all listed top-cohort states carry High confidence, which is supported, but it also implies broader certainty about forecast and national outlook that is not present in the structured input."", ""The report introduces cautionary language about low-confidence or incomplete-data signals, but no such low-confidence states or incomplete-data flags are present in the structured input.""]",70.53,False,2,"[""The short-horizon forecast remains elevated, with the current signal dominated by the national burden rather than isolated state-level spikes."", ""The forecast should be interpreted as sustained elevated attention rather than a short-lived flare."", ""No additional numeric forecast fields were provided in the payload."", ""CO has the highest normalized burden at 16.00 cases per 100k, which is above the national average cases per 100k in the payload context."", ""WI shows the largest absolute case count in the cohort, but its normalized burden is still the relevant comparison point for aggregate context; it remains above the national average benchmark used in the dashboard."", ""PA is also above the national average cases per 100k benchmark, though below CO on normalized burden."", ""Taken together, the top cohort sits above the national average cases per 100k, indicating that the active watch states are not just reflecting background noise."", ""The top cohort spans states with different population sizes, so raw case counts should be read alongside normalized burden."", ""Population bucket detail was not included in the payload, so no further descriptive grouping is available."", ""Demographic data are included for context only and are not used in risk scoring."", ""No partial data-completeness flags were provided for the enriched top cohort."", ""No additional reliability caveats were supplied in the payload."", ""The lowest-risk cohort is described in the payload as a lower-burden baseline relative to the active watch states, with no indication of an elevated national contribution from that group."", ""These states serve as the comparison floor for the current situation and are not the focus of immediate operational concern.""]","[""The report does not clearly preserve the structured top-state fields for each state in a compact, explicit way: risk_level, case_count, mmr_coverage, wastewater_signal, confidence_label, and confidence_score."", ""The report omits the exact mmr_coverage values for CO, WI, and PA."", ""The report omits the exact wastewater_signal labels for CO, WI, and PA in a direct structured summary."", ""The report does not explicitly state that CO is medium risk, WI is low risk, and PA is low risk in the main summary."", ""The report does not explicitly present the national_risk_level as a structured field or equivalent concise statement beyond narrative mention.""]"
45,grounded,2.909,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
46,baseline,5.471,high,1.0,0,0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6,1.0,0.0,1.0,0,"[""The report correctly preserves High confidence for all three states, but it adds interpretive certainty such as 'suggesting the current low-risk designation is supported by the provided inputs' and 'the clearest early operational signal' beyond what confidence alone establishes."", ""The report implies a stronger evidentiary basis for 'above-national burden' and 'supported' low-risk designation than the structured input provides, because no national comparator is included.""]",79.42,False,2,"[""The report states that CO has '16.00 cases per 100k', WI has '68.00 cases per 100k', and PA has '23.00 cases per 100k'. The structured input provides case_count values, not cases per 100k."", ""The report says the top cohort's burden is 'above-national' and refers to 'aggregate burden' and 'spread in burden' versus a national benchmark. No national average cases per 100k or comparable benchmark is present in the structured input."", ""The report mentions 'population_bucket values' and 'demographic structure' as missing, but these fields are not present in the structured input and were not required by the ground truth."", ""The report refers to 'partial data_completeness_flag values' and a 'separate low-confidence cohort', neither of which appears in the structured input."", ""The report says 'No additional forecast detail was provided in the payload beyond the national risk level and cohort signals.' This is broadly true, but later sections imply additional forecast framing such as 'short-horizon outlook' and 'near-term picture' that are not explicitly supported.""]","[""The report does not explicitly list the structured top states with their exact case_count, mmr_coverage, wastewater_signal, risk_level, and confidence_label in a compact structured summary."", ""The report does not clearly preserve the exact mmr_coverage values from the structured input."", ""The report does not clearly state the exact confidence_score values of 1.0 for each top state."", ""The report adds many sections not required by the structured input while omitting a concise direct mapping of all required fields.""]"
46,grounded,2.556,high,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,[],94.25,True,5,[],[]
